역,이름,주소,상세보기,메뉴
신방화,희영이네즉석떡볶이,서울 강서구 양천로 56 2층,https://place.map.kakao.com/169513213,"고추장 즉석떡볶이（비조리） (16,000원); 짜장 즉석떡볶이 （비조리） (16,000원); 반반 즉석떡볶이 （비조리） (16,000원); 치즈볶음밥 （비조리） (3,000원); 칠성사이다 뚱캔 (2,000원); 펩시 뚱캔 (2,000원); 제로펩시 뚱캔 (2,000원); 웰치스포도 (2,000원)"
신방화,한솔두찬,서울 강서구 방화동로 113-1 1층,https://place.map.kakao.com/532494269,메뉴 정보 없음
신방화,전이랑명태랑치킨이랑,서울 강서구 방화대로21길 67 1층,https://place.map.kakao.com/2026038026,김치찌개; 모둠전; 치즈김치전; 도토리부추전; 고기김치전; 감자전; 제육볶음; 생선구이; 두부김치; 오징어; 계란말이; 오징어숙회; 부대찌개; 꽁치김치찌개; 삼겹살; 고기녹두전; 해물땡초부추전; 치즈감자전; 해물파전; 굴전; 동태전; 명태지리탕; 명태찜; 계란찜; 번데기; 고기깻잎전; 삼겹수육; 라면; 노가리; 닭도리탕; 오징어찜; 왕계란말이; 국물떡볶이; 마른안주; 양념치킨; 소세지야채볶음
신방화,파스타왔어요 서울방화점,서울 강서구 방화동로16길 2,https://place.map.kakao.com/1717442291,쉬림프 로제 파스타; 쉬림프 오일 파스타; 부채살 크림 파스타; 우삼겹 크림 파스타; 베이컨&머쉬룸 토마토 파스타; 토마토 파스타; 통소세지 토마토 파스타; 베이컨 토마토 파스타; 쉬림프 토마토 파스타; 우삼겹 토마토 파스타; 부채살 토마토 파스타; 청양&베이컨 크림 파스타; 바질&베이컨 크림 파스타; 베이컨 크림 파스타; 오징어 먹물 크림 파스타; 알리오 올리오; 봉골래 파스타; 베이컨 오일 파스타; 베이컨 크림 리조또; 베이컨&바질 크림 리조또
신방화,크로플 아일랜드,서울 강서구 양천로24길 78 1층,https://place.map.kakao.com/947634821,메뉴 정보 없음
신방화,첫번째순대국집,서울 강서구 방화동로 23,https://place.map.kakao.com/11917386,"곱창순대국 (11,000원); 순대국 (9,000원); 섞어순대국 (10,000원); 술국 (13,000원); 섞어술국 (14,000원); 곱창술국 (15,000원); 머리고기 (18,000원); 머리고기/막창 (22,000원); 막창 (24,000원); 모듬 (28,000원); 편육 (12,000원); 순대 (7,000원)"
신방화,강마을 장어구이,서울 강서구 금낭화로 22,https://place.map.kakao.com/13287969,메뉴 정보 없음
신방화,방화동커피집,서울 강서구 방화대로 319,https://place.map.kakao.com/21342675,메뉴 정보 없음
신방화,김밥과친구들,서울 강서구 양천로14길 13 1층,https://place.map.kakao.com/1020305954,볶음김치김밥; 소고기김밥; 야채김밥; 참치김밥; 치즈김밥; 라면; 떡라면; 치즈라면; 김치찌개; 오뎅탕; 두부김치; 닭볶음탕; 골뱅이무침
신방화,초밥한잎,서울 강서구 금낭화로 60-4 1층,https://place.map.kakao.com/515126501,초밥셋트; 우동; 돈까스; 덮밥류; 모듬튀김; 마요; 캘리포니아롤; 알밥; 오므라이스
신방화,파파존스 방화점,서울 강서구 양천로 132 1층,https://place.map.kakao.com/252250615,"스타라이트 바질 오리지널 크러스트 L (31,500원); 더블 핫 앤 스파이시 멕시칸 스파이시 갈릭 치즈롤 L (33,500원); 수퍼 파파스 오리지널 크러스트 L (28,500원); 그린잇 식물성 마가리타 오리지널 크러스트 L (26,500원); 그린잇 식물성 가든 스페셜 오리지널 크러스트 L (29,500원); 존스 페이버릿 오리지널 크러스트 L (29,500원); 스파이시 치킨랜치 오리지널 크러스트 L (29,500원); 페퍼로니 오리지널 크러스트 L (25,500원); 수퍼 파파스 골드링 크러스트 L (32,500원); 수퍼 파파스 오리지널 크러스트 F (33,900원); 존스 페이버릿 오리지널 크러스트 F (34,900원); 수퍼 파파스 오리지널 크러스트 R (19,900원); 아이리쉬 포테이토 오리지널 크러스트 R (18,900원); 올미트 오리지널 크러스트 L (29,500원); 스파이시 이탈리안 오리지널 크러스트 L (27,500원); 햄 머쉬룸 식스 치즈 오리지널 크러스트 L (28,500원); 위스콘신 치즈 포테이토 오리지널 크러스트 L (29,500원); 더블 치즈버거 오리지널 크러스트 L (29,500원); 아이리쉬 포테이토 오리지널 크러스트 L (27,500원); 치킨 바베큐 오리지널 크러스트 L (27,500원); 프리미엄 직화불고기 오리지널 크러스트 L (29,500원); 식스 치즈 오리지널 크러스트 L (26,500원); 마가리타 오리지널 크러스트 L (23,500원); 하와이안 오리지널 크러스트 L (26,500원); 가든 스페셜 오리지널 크러스트 L (26,500원); 수퍼 파파스 스파이시 갈릭 치즈롤 L (32,500원); 존스 페이버릿 스파이시 갈릭 치즈롤 L (33,500원); 올미트 스파이시 갈릭 치즈롤 L (33,500원); 스파이시 치킨 랜치 스파이시 갈릭 치즈롤 L (33,500원); 햄 머쉬룸 식스 치즈 스파이시 갈릭 치즈롤 L (32,500원)"
신방화,송화잔기지떡 마곡점,서울 강서구 마곡서1로 100 마곡엠밸리 6단지 상가동 103호,https://place.map.kakao.com/129971235,메뉴 정보 없음
신방화,배고픈덮밥이 마곡방화점,서울 강서구 금낭화로 42,https://place.map.kakao.com/2115274590,"화려한 싱글메뉴 (13,300원); 알콩달콩 커플 세트 (16,800원); 매콤제육덮밥 (10,300원); 소불고기 덮밥 (10,900원); 김치제육덮밥 (10,300원); [주문수 1위]매콤항정살 덮밥 (10,300원); 스테이크동 (12,000원); 돈까스 김치나베 덮밥 (10,300원); (간편한끼)치킨마요 덮밥 (매운맛 불가) (8,900원); 치킨텐더 (3,500원); 돼지불백덮밥 (10,300원); 매콤닭갈비 덮밥 (10,300원); 간장닭갈비 덮밥 (10,300원); 항정살구이 덮밥 (10,300원); 등심가츠동 (10,300원); [주문수 2위]닭갈비철판 볶음밥 (10,300원); 항정살철판 볶음밥 (10,300원); 제육철판 볶음밥 (10,300원); 돈까스마요 덮밥 (매운맛 불가) (8,900원); BIG 돼지 불백 덮밥 (15,900원); BIG 매콤 제육 덮밥 (15,900원); BIG 소불고기 덮밥 (16,900원); BIG 매콤 항정살 덮밥 (16,300원); BIG 매콤 닭갈비 덮밥 (15,900원); BIG 간장 닭갈비 덮밥 (15,900원); BIG 김치 제육 덮밥 (15,900원); BIG 치킨마요덮밥 (매운맛 불가) (12,900원); 해쉬브라운 (3,000원); 대왕 소세지 (3,000원); 떡갈비 (3,500원)"
신방화,크로플 아일랜드 방화점,서울 강서구 방화대로37길 35 1층,https://place.map.kakao.com/237026721,메뉴 정보 없음
신방화,이태리포차,서울 강서구 양천로30길 32 1층 103호,https://place.map.kakao.com/1759641921,"할라피뇨파스타 (9,000원); 감바스알아히요 (15,000원); 후라이드치킨 (17,000원); 알리오올리오 (8,000원); 버섯샐러드 (7,000원)"
신방화,명커피&맥주,서울 강서구 방화동로 80,https://place.map.kakao.com/16591810,메뉴 정보 없음
신방화,개성손만두 공항점,서울 강서구 공항대로7길 8,https://place.map.kakao.com/531636660,"반반 만두전골 (24,000원); 김치 만두전골 (24,000원); 고기 만두전골 (24,000원); 손만두 (11,000원); 칼국수 (4,000원); 떡사리 (4,000원); 야채 (4,000원); 소고기얼큰고명 (5,000원); 콜라 (2,000원); 사이다 (2,000원)"
신방화,장미다방,서울 강서구 방화동로 63,https://place.map.kakao.com/16652021,메뉴 정보 없음
신방화,달맥주,서울 강서구 초원로 66 1층,https://place.map.kakao.com/1438721538,"먹태 (18,000원); 숯불 바베큐치킨 (20,000원); 후라이드치킨 (18,000원); 제육볶음 (18,000원); 명란계란말이 (18,000원); 어묵탕 (17,000원)"
신방화,미라클,서울 강서구 양천로24길 69,https://place.map.kakao.com/1194701328,메뉴 정보 없음
신방화,미미헌브레드,서울 강서구 방화동로 42 1층,https://place.map.kakao.com/721386561,"에소프레소(M) (2,000원); 아메리카노(M) (2,500원); 카페라떼(M) (3,000원); 블루베리 스무디(L) (4,200원); 자몽에이드(M) (3,000원)"
신방화,투썸플레이스 개화산역점,서울 강서구 양천로 28 벽산에어트리움 2층,https://place.map.kakao.com/1008261252,치킨 시저 샐러드; 에그 샐러드번; 뉴욕 치즈 케이크; 레드벨벳; 마스카포네 티라미수; 스트로베리 초콜릿 생크림; 스페니쉬 연유 라떼; 허니 레몬티; 롱블랙; 스트로베리 피치 프라페
신방화,청바지,서울 강서구 방화동로 116 1층,https://place.map.kakao.com/1786077373,"후라이드치킨 (16,000원); 김치어묵탕 (15,000원); 골뱅이쫄면 (15,000원); 매운닭발 (12,000원); 먹태 (13,000원); 노가리 (10,000원); 생맥주 500cc (3,500원)"
신방화,땅스떡볶이 방화점,서울 강서구 방화동로 96,https://place.map.kakao.com/355467515,"부대 떡볶이 3인분(비조리) (18,900원); 오리지널 국물떡볶이 + 어묵추가(비조리) (16,400원); 쫄볶이 3인분(비조리) (15,900원); 땅스즉석떡볶이 + 튀김추가(비조리) (17,400원); 떡볶이 식혜 세트(비조리) (19,700원); [땅스1등조합]가성비 땅스세트(비조리) (33,300원); 옹심이 만두전골 부대세트(비조리) (22,400원); 떡볶이 주먹밥 세트(비조리) (16,400원); 오리지널 국물떡볶이 + 누들밀떡추가(비조리) (17,400원); 부대찌개 캠핑 세트(비조리) (28,400원); 부대찌개 일회용냄비 세트(비조리) (19,100원); 떡볶이 일회용냄비 세트(비조리) (17,100원); 마라 떡볶이 3인분(비조리) (18,900원); 김치피자 떡볶이 3인분(비조리) (20,900원); 로제 떡볶이 3인분(비조리) (18,900원); 치즈 떡볶이 3인분(비조리) (16,900원); 오리지널 국물떡볶이 3인분(비조리) (14,900원); 어묵듬뿍 떡볶이 3인분(비조리) (16,400원); 떡듬뿍 떡볶이 3인분(비조리) (17,400원); 부대찌개 식혜 세트(비조리) (21,700원); 부대찌개 주먹밥 세트(비조리) (18,400원); 깡통햄 부대찌개 + 깡통햄 추가(비조리) (23,400원); 땅스부대찌개 + 햇반 추가(비조리) (18,900원); 가득햄 부대찌개 3인분(비조리) (20,500원); 깡통햄 부대찌개 3인분(비조리) (19,900원); 모둠 부대찌개 3인분(비조리) (22,900원); 십센치 부대찌개 3인분(비조리) (20,900원); 토마토 부대찌개 3인분(비조리) (20,900원); 마라 부대찌개 3인분(비조리) (19,900원); 베이컨 부대찌개 3인분(비조리) (19,900원)"
신방화,옛능마루뼈다귀,서울 강서구 양천로 87 1층,https://place.map.kakao.com/1243794393,메뉴 정보 없음
신방화,윤스김밥 2호점,"서울 강서구 방화대로40길 36 1,2층",https://place.map.kakao.com/347466687,메뉴 정보 없음
신방화,해어랑,서울 강서구 양천로14길 9,https://place.map.kakao.com/98675177,"[인기1위] 해어랑 싱싱 활어회 (55,000원); [쫀득쫀득] 광어회 (48,000원); [담백한] 우럭회 (48,000원); [인기] 혼술셋트 (38,000원); 활어초밥 (15,000원); 회덮밥 (12,000원); 물회 (38,000원); 멍게 (20,000원); 문어숙회 (35,000원); 코카콜라355ml (2,000원); 칠성사이다355ml (2,000원); 처음처럼 (5,000원); 참이슬 후레쉬 (5,000원); 진로이즈백 (5,000원); 새로 (5,000원); 카스 (5,000원); 테라 (5,000원); 청하 (6,000원); 하이볼샤와캔 (8,000원)"
신방화,김종구부산어묵 방화사거리점,서울 강서구 금낭화로 91-2,https://place.map.kakao.com/51340145,오징어튀김; 통새우튀김; 고구마튀김; 종튀김; 야채김말이; 모듬튀김; 김종구부산어묵; 야채튀김; 쌀떡볶이; 어묵추가떡볶이; 부산가래떡볶이; 토종찰순대
신방화,장충왕족발,서울 강서구 방화동로 67,https://place.map.kakao.com/15955238,메뉴 정보 없음
신방화,마부자생삼겹살김치찌개,서울 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 1층 119~124호,https://place.map.kakao.com/143245596,"생삼겹살 (180g) (15,000원); 목살 (180g) (15,000원); 태백고냉지 묵은지 김치찌개 (점심특선) (9,000원)"
신방화,파스타입니다 마곡방화점,서울 강서구 금낭화로 42 1층,https://place.map.kakao.com/2049482505,"매콤크림 파스타 (11,900원); 우삼겹 알리오올리오 파스타 (11,900원); 오리지널 쉬림프 알리오올리오 파스타 (11,900원); 우삼겹 짬뽕파스타 (12,900원); 세트（파스타 中 택1＋찹스테이크＋음료 中 택1） (26,900원); 쉬림프로제 파스타 (11,900원); 베이컨 까르보나라 파스타 (11,900원); 베이컨 토마토파스타 (11,900원); 우삼겹 필라프 (11,900원); 스테이크매콤크림파스타 (16,300원); 세트（리조또 中 택1＋찹스테이크＋음료 中 택1） (26,900원); 세트（필라프 中 택1＋찹스테이크＋음료 中 택1） (26,900원); 베이컨 로제 파스타 (11,900원); 얼큰해장파스타 (12,900원); 새우필라프 (11,900원); 베이컨필라프 (11,900원); 우삼겹덮밥 (12,900원); 매콤크림 리조또 (11,900원); 베이컨버섯 크림 리조또 (11,900원); 쉬림프매콤로제 리조또 기본 (11,900원); 찹스테이크 (15,900원); 부채살스테이크＋구운야채 (15,900원); 떡갈비매콤크림파스타 (15,300원); 스테이크 쉬림프로제파스타 (16,300원); 치킨 쉬림프로제파스타 (14,900원); 치킨가라아게 5조각 (4,000원); 버팔로윙 4조각 (4,000원); 버팔로봉 4개 (4,000원); 버팔로윙&봉 4개 (4,000원); 등심왕돈까스（소스포함）1장 (5,000원)"
신방화,도래울부대찌개,서울 강서구 방화동로16길 19,https://place.map.kakao.com/218357542,메뉴 정보 없음
신방화,예당,서울 강서구 방화동로16길 12 방신전통시장 B-56,https://place.map.kakao.com/8490915,메뉴 정보 없음
신방화,스타벅스 김포공항DT점,서울 강서구 개화동로 517,https://place.map.kakao.com/697145793,"피치 요거트 블렌디드 (6,500원); 씨솔트 카라멜 콜드 브루 (6,500원); 자몽 망고 코코 프라푸치노 (7,100원); 더블 머스캣 블렌디드 (6,700원); 바나나 아몬드 오트 프라푸치노 (7,900원); 초코 바나나 아몬드 오트 프라푸치노 (7,900원); 제주 말차 요거트 블렌디드 (6,500원); 스타벅스 망고 라떼 (6,500원); 칩 앤 칩 모카 프라푸치노 (6,700원); 스타벅스 꿀 호떡 크림 프라푸치노 (9,300원); 밀크카라멜 라떼 (5,800원); 아이스 밀크카라멜 라떼 (5,800원); 오늘의 커피 (4,500원); 카푸치노 (5,200원); 카페 라떼 (5,200원); 카페 모카 (5,700원); 카페 아메리카노 (4,700원); 카라멜 마키아또 (6,100원); 화이트 초콜릿 모카 (6,100원); 스타벅스 돌체 라떼 (6,100원); 자바 칩 프라푸치노 (6,500원); 망고 바나나 블렌디드 (6,600원); 아이스 자몽 허니 블랙 티 (5,900원); 자몽 허니 블랙 티 (5,900원); 콜드 브루 (5,100원); 디카페인 카페 아메리카노 (5,000원); 디카페인 카페 라떼 (5,500원); 제주 말차 라떼 (6,100원); 돌체 콜드 브루 (6,000원)"
신방화,행복한사과나무떡,서울 강서구 양천로24가길 87,https://place.map.kakao.com/1448287139,메뉴 정보 없음
신방화,전드리오,서울 강서구 양천로26길 26,https://place.map.kakao.com/986778781,부추전; 육전; 녹두빈대떡; 김치전; 감자전; 해물파전; 굴전; 두부김치; 한치; 도토리묵; 계란찜; 골뱅이무침; 떡볶이; 오뎅탕; 홍어무침; 홍어회; 마른안주; 먹태; 모둠전; 오징어; 커피; 생과일쥬스; 쌍화차; 대추차; 생강레몬차; 오미자차; 얼그레이
신방화,메가MGC커피 마곡푸르지오점,서울 강서구 방화대로34길 80 1층,https://place.map.kakao.com/211874912,하츄핑 딸기 밀크쉐이크; 치즈가 펑펑 눈꽃 떡볶이; 빤짝핑 망고 밀크쉐이크; 레드오렌지자몽주스; 샤인머스캣그린주스; 딸기주스; 딸기바나나주스; 라임모히또; 레몬에이드; 블루레몬에이드; 자몽에이드; 왕메가아이스티; 제로 복숭아 아이스티; 라이트 바닐라 아몬드라떼; 디카페인 에스프레소; 디카페인 아메리카노; 디카페인 꿀아메리카노; 디카페인 카페라떼; 디카페인 카푸치노; 디카페인 바닐라라떼; 디카페인 헤이즐넛 라떼; 디카페인 카라멜마끼아또; 디카페인 연유라떼; 디카페인 카페모카; 디카페인 티라미수라떼; 토피넛라떼; 플레인요거트스무디; 바나나퐁크러쉬; 할메가미숫커피; 연유라떼; 얼그레이; 녹차; 아메리카노; 카페모카; 카푸치노; 카페라떼; 카라멜마끼아또; 바닐라라떼; 콜드브루오리지널; 헤이즐넛아메리카노; 헤이즐넛라떼; 콜드브루라떼; 바닐라아메리카노; 메가리카노; 티라미수라떼
신방화,컵스낵,서울 강서구 마곡서1로 100 마곡엠밸리6단지 603동 상가동 1층 107호,https://place.map.kakao.com/1855724455,"왕컵강정 (6,000원); 삼합떡볶이 (5,000원); 떡볶이 (3,000원); 감자튀김 (3,000원); 달콤닭강정 (12,000원)"
신방화,조선회관,서울 강서구 양천로24길 69,https://place.map.kakao.com/369529933,메뉴 정보 없음
신방화,카페후일,서울 강서구 개화동로23길 73 상가 1층,https://place.map.kakao.com/1691251905,"아메리카노 (2,500원); 카페라떼 (3,500원); 바닐라라떼 (4,000원); 카페모카 (4,000원); 초코라떼 (3,500원); 아이스티 (3,000원); 유기농곶감호두쿠키 (1,500원); 캐모마일 (3,000원); 유자차 (3,500원)"
신방화,도쿄테라스,서울 강서구 초원로 72 1층 102호,https://place.map.kakao.com/99697553,"오뎅 (5,000원); 연어플레이트 (8,000원); 치킨가라아게 (8,500원); 스테키 샐러드 (10,000원); 크림파스타 (10,000원)"
신방화,장수밥상,서울 강서구 방화대로44길 13,https://place.map.kakao.com/764815962,"1인 세트 (18,000원); 오삼불고기 (26,000원); 제육볶음 (13,000원); 오징어볶음 (26,000원); 육개장 (13,000원); 소갈비탕 (13,000원); 돼지뚝불백 (13,000원); 차돌순두부찌개 (13,000원); 차돌된장찌개 (13,000원); 청국장 (13,000원); 갈치조림 (13,000원); 고등어구이 (13,000원); 김치전 (15,000원); 계란말이 (13,000원); 미니김치전 (5,000원); 미니계란말이 (5,000원); 계란찜 (5,000원)"
신방화,떳따삼겹 본점,서울 강서구 방화동로 114 1층,https://place.map.kakao.com/2034165596,메뉴 정보 없음
신방화,블래싱카페,서울 강서구 양천로24길 70,https://place.map.kakao.com/2051370021,메뉴 정보 없음
신방화,참맛나치킨,서울 강서구 방화동로14길 4 1층,https://place.map.kakao.com/1152645950,"후라이드 치킨 (15,900원); 양념 치킨 (16,900원); 순살 치킨 (15,900원); 치킨한마리+골뱅이 (23,900원); 새우튀김 치즈스틱 (13,900원); 모듬감자 튀김 (12,900원); 모듬소세지 (11,900원); 은행 (10,900원); 황도 (9,000원); 뻔데기탕 (8,900원); 먹태+땅콩 (14,000원); 아구포+땅콩 (12,000원); 한치+땅콩 (13,000원); 노가리+땅콩 (11,000원); 오징어+땅콩 (15,000원); 쥐포+땅콩 (10,000원); 무뼈 닭발튀김 (9,900원); 똥집 튀김 (9,900원); 닭껍질 튀김+똥집튀김+순살 (16,900원); 불닭발(양념) (14,900원)"
신방화,회사가는날,서울 강서구 방화동로16길 25 1층,https://place.map.kakao.com/1585019963,"모듬회A （참돔혹은농어)+연어＋계절회 (24,000원); 모듬회B （참돔혹은농어)＋광어＋제철회） (24,000원); 사장님마음대로3가지이상모듬회 (22,000원); 봄도다리회 (25,000원); 도다리 세꼬시 ＋아나고 세꼬시 (22,000원); 광어＋보리숭어 (22,000원); 광어＋참돔 (32,000원); [국민 회] 광어 (22,000원); 도다리 세꼬시 (22,000원); 산낙지1마리 (8,000원); 회+새꼬시 (23,000원); 제철보리숭어 (22,000원); 광어+우럭+연어 (24,000원); 광어 ＋ 우럭 (24,000원); 광어 ＋ 연어 (24,000원); 우럭＋연어 (24,000원); 우럭＋보리숭어 (24,000원); 연어+보리숭어 (24,000원); 참돔회 (35,000원); 생연어회 (22,000원); 우럭회 (24,000원); 아나고 세꼬시 (22,000원); 민물장어혼자돌려드세여 (25,000원); 전복4마리 (10,000원); 서더리 매운탕야채업음 (5,000원); 초고추장 (1,000원); 쌈장 (1,000원)"
신방화,네네치킨 방화1점,서울 강서구 양천로24가길 3 1층 2호,https://place.map.kakao.com/17770191,"스노윙MAXX (26,000원); 레드마블치킨 (25,000원); 청양마요치킨 (25,000원); 레드마요치킨 (25,000원); 오리엔탈파닭 (25,000원); 야자치킨 (26,000원); 순살야자치킨 (28,000원); 치즈스노윙 (24,000원); 쇼킹핫치킨 (25,000원); 양념치킨 (24,000원); 후라이드 (22,000원); 닭다리 (26,000원); 반반 (23,000원); 스노윙MAXX+네네볼 (29,000원); 매콤치즈스노윙 (24,000원); 코찡마요치킨 (25,000원); 크리미언치킨 (25,000원); 핫블링치킨 (25,000원); 네네마늘치킨 (25,000원); 소이갈릭치킨 (25,000원); 윙봉 (26,000원); 닭날개 (26,000원); 닭다리반＋닭날개반 (25,000원); 네네연유볼 (연유치즈맛) (3개) (4,000원); 네네연유볼（연유치즈맛）(5개) (5,500원); 네네스위틱 (4,500원); 네네감자튀김 (4,000원); 네네볼（치즈맛） (3,500원); 네네볼（치즈맛）(5개) (5,000원); 치킨무 (1,000원)"
신방화,피자와치킨의러브레터 서울방화점,서울 강서구 양천로24길 54-21 1층,https://place.map.kakao.com/1831957058,크림치즈볼; 한입핫도그; 블랙타이거 슈림프피자; 찐!3피자; 찐! 4피자; 스노우고구마피자; 직화불고기피자; 페퍼로니폭탄피자; 슈퍼슈프림피자; 치즈(多)피자; 로얄포테이토피자; 핫바베큐피자; 감자피자; 달콤간장치킨; 후라이드치킨; 양념치킨; 매운양념치킨; 어니언크림치킨; 러브떡볶이; 치즈오븐스파게티
신방화,신촌기사식당,서울 강서구 방화대로 408 세언빌딩 1층,https://place.map.kakao.com/16046189,"불꽃백반 (32,000원); 양념게장백반 (12,000원); 돼지불백 (10,000원); 해물잡탕 (12,000원); 동태찌개 (10,000원); 된장찌개 (8,000원); 생고기김치찌개 (9,000원)"
신방화,남해족발,서울 강서구 양천로 52 1층,https://place.map.kakao.com/16074008,메뉴 정보 없음
신방화,퍼스너블커피컴퍼니,서울 강서구 초원로 71 아이디주택 1동 1층 101호,https://place.map.kakao.com/1052859380,"아메리카노 (3,200원); 카페라떼 (4,000원)"
신방화,맘스케익 서울강서점,서울 강서구 금낭화로 69 평화빌딩 1층 103호,https://place.map.kakao.com/638828268,"A Set (17,000원); B Set (11,000원); C Set (11,500원); D Set (11,500원); 청주오믈렛 생크림 (15개입) (5,500원); 청주 초코 마블 (20ea) (7,000원); 청주 초코파이 (12ea) (10,500원); 청주 대왕초코파이 (2호) (11,000원); 청주오믈렛 생크림 (30개입) (10,000원); 청주오믈렛 초코 (15개입) (5,500원); 청주오믈렛 초코 (30개입) (10,000원); 청주오믈렛 바나나 (15개입) (5,500원); 청주오믈렛 바나나 (30개입) (10,000원); 청주 초코 마블 (40ea) (13,000원); 마운틴스트로베리케익 (16,000원); 청주티라미수 (350g) (7,000원); 청주티라미수 (700g) (13,000원); 청주초코마블 (20ea) (7,000원); 청주초코마블 (40ea) (13,000원); 청주화이트쇼콜라케익 (1호) (9,500원)"
신방화,레프커피,서울 강서구 마곡서로 133 712동 상가 1층 105호,https://place.map.kakao.com/1367706789,"리프 라떼 (5,800원); 싱글 오리진 아메리카노 (변동가격); 카페라떼 (5,300원); 싱글 오리진 에스프레소 (5,000원); 아메리카노 (4,800원); 에스프레소 (4,800원); 콜드브루 (5,300원); 플렛화이트 (5,300원); 바닐라라떼 (5,600원); 카페모카 (5,600원); 카라멜마끼아또 (5,500원); 콜드브루라떼 (5,800원); 리프앤나아인슈페너 (6,500원); 유자에이드 (5,500원); 자몽에이드 (5,500원); 유자차 (4,800원); 소다캔디스무디 (5,500원); 골드메달애플주스 (4,000원); 캐모마일 (5,500원); 레드넥타 (5,500원); 흑임자가배타락 (6,300원); 그린티가배타락 (6,300원); 바닐라가배타락 (6,300원); 플랫화이트 (5,300원)"
신방화,조바치킨 방화점,서울 강서구 방화동로 61,https://place.map.kakao.com/19833769,"후라이드치킨 (13,000원); 옛날치킨 (13,000원); 양념치킨 (14,000원); 갈릭페퍼치킨 (15,000원); 마늘치킨 (15,000원); 파닭치킨 (15,000원); 순산치킨 (14,000원); 델리치킨 (15,000원); 세가지맛 치킨 (23,000원); 치킨 한마리+골뱅이 (25,000원); 쫄면+골뱅이 (13,000원)"
신방화,중화루,서울 강서구 양천로18길 18 1층,https://place.map.kakao.com/1479365486,"1세트 (22,000원); 2세트 (23,000원); 3세트 (24,000원); 4세트 (26,000원); 5세트 (33,000원); 6세트 (35,000원); 짜장면 (7,000원); 짬뽕 (8,000원); 군만두 (6,000원); 볶음밥 (8,000원); 탕짜면 (11,000원); 탕짬면 (11,000원); 탕볶밥 (12,000원); 탕수육 (20,000원); 7세트 (35,000원); 8세트 (35,000원); 9세트 (35,000원); 차돌덮밥 (11,000원); 차돌짬뽕밥 (12,000원); 차돌짬뽕 (11,000원); 삼선차돌짬뽕 (12,000원); 얼큰한수제비짬뽕 (8,000원); 우동 (8,000원); 울면 (8,000원); 간짜장 (8,000원); 쟁반짜장 (9,000원); 사천짜장 (10,000원); 유니짜장 (10,000원); 삼선간짜장 (10,000원); 홍합짬뽕 (10,000원)"
신방화,잘되는떡방,서울 강서구 방화동로16길 10,https://place.map.kakao.com/14522349,"3팩에 (5,000원)"
신방화,사랑방,서울 강서구 초원로14길 28-4,https://place.map.kakao.com/21626401,메뉴 정보 없음
신방화,육해공,서울 강서구 금낭화로 1,https://place.map.kakao.com/1120763262,메뉴 정보 없음
신방화,파리바게뜨 신방화점,서울 강서구 방화대로34길 86 1층,https://place.map.kakao.com/12341792,"수제쿠키 (1,200원); 수제쿠키 (1,200원)"
신방화,슈가24 방화점,서울 강서구 양천로24길 60 1층,https://place.map.kakao.com/1320619555,메뉴 정보 없음
신방화,능마루,서울 강서구 금낭화로 107-6,https://place.map.kakao.com/21329740,메뉴 정보 없음
신방화,포도나무가든,서울 강서구 양천로17길 7 1층,https://place.map.kakao.com/16557144,"전통추어탕 (10,000원); 추어탕+영양솥밥 (14,000원); 추어튀김 (15,000원); 된장찌개+영양솥밥 (8,000원); 추어튀김만두 (7,000원)"
신방화,인정국물떡볶이 마곡점,서울 강서구 마곡중앙5로 81,https://place.map.kakao.com/315965138,메뉴 정보 없음
신방화,여우비포차,서울 강서구 초원로14길 28-4,https://place.map.kakao.com/27265161,메뉴 정보 없음
신방화,예향정 마곡점,서울 강서구 마곡중앙로 161-11 힐스테이트에코 2층 A-202~203호,https://place.map.kakao.com/2112037151,"차돌박이(150g) (12,000원); 갈비살(150g) (15,000원); 살치살(300g) (55,000원); 국내산생삼겹살(180g) (13,000원); 황소한마리(600g) (55,000원); 진꽃살(250g) (39,000원)"
