역,이름,주소,상세보기,메뉴
경찰병원,돈바치 가락점,서울 송파구 중대로16길 7 1층,https://place.map.kakao.com/1311894243,"수제로스카츠(정식) (16,500원)"
경찰병원,메가MGC커피 문정로데오점,서울 송파구 중대로12길 35 1층,https://place.map.kakao.com/494459503,메뉴 정보 없음
경찰병원,횡성댁,서울 송파구 양재대로62길 32-8 1층,https://place.map.kakao.com/23978592,"버섯만두전골 (12,000원); 춘천닭갈비 (13,000원); 매콤쭈꾸미 (13,000원); 청국비지전골 (10,000원); 만두국 (9,000원); 떡국 (9,000원); 소고기육전 (20,000원)"
경찰병원,풍년참숯갈비,서울 송파구 송이로21길 33-27,https://place.map.kakao.com/27215410,"양념갈비(250g) (20,000원); 목살(180g) (20,000원); 문경약돌삼겹(180g) (20,000원); 영양왕갈비탕 (14,000원); 삼겹목살정식 (15,000원); 뚝불고기 (10,000원); 웰빙소불고기비빔밥 (10,000원); 차돌된장찌개 (9,000원)"
경찰병원,나이스카페인클럽 가락시장역점,서울 송파구 송파대로28길 27 성원상떼빌아파트 102동 105호,https://place.map.kakao.com/1540967789,"나이스 커피 (3,500원); 다크 아메리카노 (2,000원); 선셋 아메리카노 (2,000원); 게이샤 아메리카노 (2,000원); 디카페인 아메리카노 (2,500원); 아인슈페너 (3,800원); 나이스 라떼 (3,800원); 브리즈 밀크 (3,800원); 카페인 썬라이즈 (4,000원); 딸기스무디 (4,500원); 망고스무디 (4,500원); 사과스무디 (4,500원); 자두스무디 (4,500원); 초당옥수수스무디 (4,500원); 제주말차프라페 (4,800원); 딥초코 자바칩 프라페 (4,800원); 모카자바칩프라페 (4,800원); 카라멜프라페 (4,800원); 딸기쿠키프라페 (4,800원); 아이스티 (ICE) (2,800원); 레몬티 (3,500원); 민트티 (3,500원); 자몽티 (3,500원)"
경찰병원,커피볶음,서울 송파구 중대로16길 15 가락풍림아파트 상가동 1층 107호,https://place.map.kakao.com/1191940754,"밀크티 베이스, 콜드브루 원액 택배 주문 (변동가격); 밀크티 (얼그레이) (3,500원); 콜드브루 아메리카노 (2,900원); 콜드브루 카페라떼 (3,400원); 콜드브루 크림커피 (3,900원); 콜드브루 샤케라또 (3,900원); 밀크티 (아쌈) (3,500원); 밀크티 (레이디 그레이) (4,100원); 블랙 자몽 허니티 (2,700원); 레몬에이드 (2,400원); 말렌카 (4,200원); 페스츄리 (3,000원)"
경찰병원,시골가마솥토종순대국,서울 송파구 오금로36길 69-16 1층,https://place.map.kakao.com/18932825,"순대국 (9,000원); 순대국(특) (11,000원); 뼈해장국 (9,000원); 찰순대 (10,000원); 토종순대 (15,000원); 뼈해장국(특) (11,000원); 머리고기 (15,000원); 술국 (15,000원); 소주 (5,000원); 맥주 (5,000원); 막걸리 (4,000원)"
경찰병원,마포만두 가락점,서울 송파구 송이로 112 1층,https://place.map.kakao.com/10342770,"갈비만두 (6,000원); 떡볶이 (6,000원); 참치김밥 (5,500원); SET 1 (17,000원); 고기만두 (6,000원); 김치만두 (6,000원); 찹쌀순대 (6,000원); 라볶이 (9,000원); 비빔국수 (9,000원); 쫄면 (8,000원); 고구마돈가스 (11,000원); 육개장 (10,000원); 개성만두 (6,500원); 모듬만두 (6,500원); 생만두（안찐만두）100개 (45,000원); SET 2 (23,000원); SET 3 (27,000원); 야채김밥 (4,500원); 치즈김밥 (5,000원); 크래미김밥 (5,500원); 소고기김밥 (5,500원); 멸추김밥 (5,900원); 왕새우김밥 (5,900원); 제육김밥 (5,900원); 오뎅 1인분 (3,000원); 야끼만두 (5,000원); 치즈라볶이 (10,000원); 코카콜라（뚱캔） (2,000원); 사이다（뚱캔） (2,000원); 웰치스（뚱캔） (2,000원)"
경찰병원,김동희동태탕 가락점,서울 송파구 양재대로62길 33 규현빌딩 1층,https://place.map.kakao.com/1038765652,"동태탕 (11,000원); 맑은탕(지리) (11,000원); 알+곤이탕 (13,000원); 오징어탕(2인이상) (13,000원); 뚝배기불고기 (13,000원); 동태전 (17,000원); 아구찜(2~3인분) (50,000원)"
경찰병원,장마루,서울 송파구 송파대로30길 29,https://place.map.kakao.com/16765493,메뉴 정보 없음
경찰병원,블랑바나나,서울 송파구 중대로10길 5-16 1층 101호,https://place.map.kakao.com/1106300267,"고바고바 (7,000원); 베리나나 (6,500원); 바나나 샷 라떼 (only ice) (5,500원); 솔티드 크림 라떼 (only ice) (5,500원); 에스프레소 크림 라떼 (only ice) (5,500원); 자색 고구마 라떼 (5,000원); 애플 브뤼치즈 크로아상 샌드위치 (12,000원); 블랙치아바타 햄치즈 샌드위치 (9,000원); 블랑 샌드위치 (8,000원); 블랑 스프 (감자 / 양송이) (4,500원); 브런치세트(블랑샌드위치+스프+아메리카노) (12,000원)"
경찰병원,예원,서울 송파구 송이로 103 1층,https://place.map.kakao.com/2020150169,"짜장면 (5,000원); 짬뽕 (6,500원); 볶음밥 (6,500원); 돌판해물짜장(2인) (15,000원); 찹쌀탕수육+짜장2 (27,000원)"
경찰병원,맛찬들왕소금구이 서울가락점,서울 송파구 송이로20길 8 1층,https://place.map.kakao.com/783959359,"숙성 생삼겹살 (1인분) (15,000원); 숙성 생목살 (1인분) (15,000원); 숙성 갈매기살 (1인분) (17,000원); 숙성항정살(1인분) (20,000원); 구워먹는치즈 (10P) (7,000원); 숙성 오겹살 (1인분) (17,000원)"
경찰병원,송파사랑방,서울 송파구 양재대로62길 42-1 1층,https://place.map.kakao.com/1833999156,"사랑방삼겹살(160g) (16,000원); 두툼목살(180g) (17,000원); 미소갈비살(250g) (30,000원); 옛날돼지갈비(350g) (17,000원); 88갈매기살 (17,000원)"
경찰병원,포도집 2호점,서울 송파구 동남로11길 22-3 1층 101호,https://place.map.kakao.com/1556086633,"풍기리소또 (18,000원); 시저샐러드 (12,000원); 채끝 등심 스테이크(200g) (46,000원); 뽀모도르 (17,000원); 감베로 (18,000원); 비프부르기뇽 (27,000원); 가지그라탕 (16,000원); 감바스알아히요 (19,000원); 치즈플레이트 (25,000원); 프렌치프라이 (7,000원); 쉬림프샐러드 (14,000원)"
경찰병원,김대기커피스쿨,"서울 송파구 중대로10길 7-1 경복빌딩 지층, 1층",https://place.map.kakao.com/12983445,"파나마에스메랄다게이샤100g(01%커피) (35,000원); 프리미엄스페셜 커피원두 100g(1%커피) (15,000원); 프리미엄스페셜 커피원두 200g (28,000원); 스페셜커피원두 100g (아주 신선한커피) (9,000원); 스페셜커피원두 200g (아주 신선한커피) (15,000원); 스페셜커피원두 500g (아주 신선한커피) (28,000원); 스페셜커피원두 100g (신선한커피) (6,000원); 스페셜커피원두 200g (신선한커피) (11,000원); 스페셜커피원두 500g (신선한커피) (23,000원); 파나마게이샤 (핸드드립, Hot, Ice) (15,000원); 프리미엄 스페셜커피 (핸드드립, Hot, Ice) (7,000원); 데일리커피 (핸드드립, Hot, Ice) (5,000원); 디카페인(콜롬비아) (핸드드립, Hot, Ice) (5,000원); 유기농우유밀레라떼 (Hot, Ice) (7,500원); 유기농우유카페라떼 (6,000원)"
경찰병원,스시사루,서울 송파구 송파대로28길 27,https://place.map.kakao.com/8397671,"해물누룽지탕 (20,000원); 얼큰나가사끼짬뽕탕 (20,000원); 철냄비우동 (15,000원); 매운볶음우동 (20,000원); 해물야끼우동 (20,000원); 해물알탕 (25,000원); 나가사키짬뽕탕 (20,000원); 오뎅탕 (20,000원); 차돌 숙주볶음 (20,000원)"
경찰병원,백소정 송파가락점,서울 송파구 송파대로28길 43 103호,https://place.map.kakao.com/1818319285,메뉴 정보 없음
경찰병원,원조명동찌개마을 가락본점,서울 송파구 송이로 102 1층,https://place.map.kakao.com/339024789,"양푼돼지고기김치찌개(중) (14,000원); 양푼부대찌개(중) (15,000원); 돼지갈비김치찜(중) (20,000원); 동태탕(중) (16,000원); 명태내장탕(중) (17,000원)"
경찰병원,아타라시,서울 송파구 양재대로62길 48 남양빌딩 1층 9호,https://place.map.kakao.com/408306998,"제철 모둠사시미 2인 (49,000원); 고등어봉초밥 8~10p (변동가격); 트러플 크림 파게리 (28,000원); 양지 스지탕 (33,000원); 치킨 가라아게 (18,000원); 생선스테이크 (변동가격)"
경찰병원,명동칼국수,서울 송파구 송파대로28길 24 2층,https://place.map.kakao.com/12050170,"칼만두 (9,000원); 칼국수 (8,000원); 떡만두국 (8,000원); 떡칼국수 (9,000원); 떡국 (8,000원); 만두국 (8,000원); 왕만두 (8,000원)"
경찰병원,신사골감자탕 가락직영점,서울 송파구 중대로9길 26 1층,https://place.map.kakao.com/741020378,"뼈해장국 (8,000원); 황태해장국 (7,000원); 사골감자탕 (소) (25,000원); 대왕등뼈찜 (소) (28,000원)"
경찰병원,문갓포,서울 송파구 송파대로30길 19-12 1층,https://place.map.kakao.com/1079102762,메뉴탭 없음
경찰병원,선복한우촌총각들,서울 송파구 오금로36길 63,https://place.map.kakao.com/11890831,"육사시미 (1인분) (15,000원); 된장찌개 (5,000원); 등심 (400g) (68,000원); 특수부위 (한판) (100,000원); 육회 (1인분) (15,000원)"
경찰병원,달해호프카페,서울 송파구 동남로13길 48,https://place.map.kakao.com/1996401132,메뉴탭 없음
경찰병원,크리스마스빈 경찰병원,서울 송파구 중대로 135 아이티벤처타워 지하 1층 B101-1호,https://place.map.kakao.com/895276235,"로얄 아메리카노 (4,800원); 바닐라 딜라이트 라떼 (5,000원); 착즙 주스 (6,500원); 더치 커피 (4,800원); 카야토스트 (3,500원); 아메리카노 (4,000원); 카페라떼 (4,500원); 딸기&바나나 (5,500원); 레몬 에이드 (6,000원); 르뱅쿠키 (화이트 마카다미아) (3,800원); 르뱅쿠키 (더블초코) (3,800원); 홀빈 200g (15,000원); 아메리카노or아이스티 (500원); ★카야토스트 2인 세트★ (10,000원); ☆크로플 2인 세트☆ (12,000원); ★스콘 2인 세트★ (9,500원); ☆쿠키 2인 세트☆ (10,500원); 아메리카노 4인 세트 (12,500원); 아메리카노 6인 세트 (18,000원); 디-카페인 아메리카노 (4,700원); 카페모카 (5,000원); 캬라멜 마끼야또 (5,000원); 티라미수 라떼 (5,000원); 더치라떼 (5,300원); 디카페인 더치 (5,300원); 방탄 커피 (5,400원); 연유 라떼 (5,400원); 토피넛 라데 HOT (5,400원); 코코넛 라떼 ICE (5,400원); 블루베리&바나나 (5,500원)"
경찰병원,종로계림닭도리탕원조 송파가락점,"서울 송파구 송파대로28길 24 밀리아나2차오피스텔 1층 103-2, 104호",https://place.map.kakao.com/1029877588,"마늘닭도리탕 (소) (27,000원)"
경찰병원,공릉동원조멸치국수 가락동점,서울 송파구 중대로12길 16 1층,https://place.map.kakao.com/1413975469,"멸치국수 (4,000원); 비빔국수 (5,500원); 칼국수 (5,500원); 손수제비 (6,000원); 들깨 수제비 (8,000원)"
경찰병원,어라운드더클락,서울 송파구 송파대로28길 12 밀리아나1차오피스텔 1층 102호,https://place.map.kakao.com/423777602,"카페라떼 (4,900원); 바닐라라떼 (5,400원); 포루투칼 에그타르트 (3,500원); 오레오딸기 쫀득 꾸덕 쿠키 (3,900원); 플레인 크림치즈 베이글 (6,500원); 아메리카노 (3,900원); 스위스미스 코코아 (5,400원); 토마토 주스（해장 주스） (5,900원); 딸기바나나주스 (6,400원); 딸기스무디 (5,400원); 밀크 쉐이크 (5,900원); 후르트링 쫀득 꾸덕 쿠키 (3,900원); 초코초코볼 쫀득 꾸덕 쿠키 (3,900원); 아메리카노 6잔 SET [무료 배달 ／ 900원 할인] (22,500원); 아이스티 6잔 SET [무료 배달 ／ 900원 할인] (25,500원); 포르투갈 에그타르트 6개 SET[1100원 할인] (19,900원); 베이글 only (3,500원); 무화과 크림치즈 베이글 (6,900원); 블루베리 크림치즈 베이글 (6,900원); 땅콩버터 딸기잼 베이글 (6,900원); 쪽파베이컨 크림치즈 베이글 (9,900원); 훈제연어 크림치즈 베이글 (11,900원); 헤이즐넛 아메리카노 (4,900원); 아샷추(아이스티 + 샷추가) (4,900원); 토피넛라떼 (5,400원); 헤이즐넛라떼 (5,400원); 모카라떼 (5,400원); 카라멜마끼아또 (5,400원); 돌체라떼 (5,400원); 코코넛라떼 (5,400원)"
경찰병원,차얌 가락점,서울 송파구 송파대로28길 27 송파성원쌍떼빌,https://place.map.kakao.com/311598124,메뉴 정보 없음
경찰병원,메가MGC커피 송파경찰병원점,서울 송파구 송이로 101 1층 101호,https://place.map.kakao.com/1269923083,"（ICE）메가리카노 (4,300원); 복숭아아이스티 (3,900원); 자몽에이드 (4,700원); 유니콘프라페마카롱 (3,400원); 아이스 허니 와앙 슈 (3,700원); 감자빵 (5,000원); 꿀수박 화채스무디 (6,100원); 와앙메리칸 뽀득 핫도그 (4,900원); 왕메가카페라떼 (5,900원); 왕할메가커피 (4,200원); （ICE）아메리카노 (3,000원); （ICE）헤이즐넛라떼 (4,600원); 플레인요거트스무디 (5,200원); （ICE）딸기라떼 (4,700원); 버터버터소금빵 (4,500원); 달콤한마카롱세트 (20,000원); 꿀수박주스 (5,500원); 꿀복숭아 스무디 (5,500원); 저당 POP POP 매실 아이스티 (5,500원); 콜드브루 아샷추 크러쉬 (5,500원); 메가베리 아사이볼 (5,500원); 할메가미숫커피 (3,900원); 왕메가초코 (5,600원); 왕메가아이스티 (5,200원); 제로 복숭아 아이스티 (3,900원); (ICE)상큼 리치티 (5,000원); 왕메가사과유자차 (5,600원); 치즈 품은 감자빵 (5,400원); 할메가커피 (3,100원); （HOT）아메리카노 (3,000원)"
경찰병원,지평선초밥 가락본점,서울 송파구 중대로9길 42-25 1층,https://place.map.kakao.com/1804907871,"특선모듬초밥 16ps (23,000원); 지평선 초밥 10ps (15,000원); 참치 초밥 10ps (23,000원); 혼술 셋트（참치&연어&광어회 12ps＋연어&계절생선초밥 4ps＋새우튀김 (28,000원); 숙성모듬회 (50,000원); 숙성연어회 300g (50,000원); 숙성모듬회 35ps (50,000원); 광어반 연어반 초밥 12ps (23,000원); 참다랑어 대뱃살초밥 10ps (40,000원); 황새치 불초밥 10ps (19,000원); 어린이초밥10ps（초새우4.유부3.계란3） (11,000원); 참다랑어 대뱃살회 25ps (80,000원); 타코와사비 군함 2ps (4,500원); 참다랑어 뱃살초밥 10ps (40,000원); 숙성연어회 300g (50,000원); 숙성연어초밥 11ps (23,000원); 연어 아부리불 초밥 11ps (23,000원); 숙성광어 초밥 11ps (23,000원); 유부초밥11ps (11,000원); 계란초밥11ps (13,000원); 참이슬 후레쉬 (5,000원); 처음처럼 (5,000원); 카스 500mL (6,000원); 태라 (6,000원); 청하 (6,000원); 다이긴조히야시보리 (70,000원); 준마이클래식 (45,000원); 준마이북극곰 (40,000원); 간바래오또상 (38,000원); 준마이팩 (35,000원)"
경찰병원,태인일식,서울 송파구 송파대로28길 11 2층,https://place.map.kakao.com/26306625,"(셰프) 사시미 (1인) (150,000원); 킹크랩 스페셜 (1인) (120,000원); 태인사시미 (1인) C (70,000원); 일품요리 (50,000원); 간장게장 (40,000원); 게장정식 (40,000원); 참치정식 (27,000원); 모밀국수 (10,000원); 태인사시미 (1인) A (120,000원); 태인사시미 (1인) B (90,000원); 태인사시미 (1인) D (50,000원); 태인참치 (1인) A (150,000원); 태인참치 (1인) B (120,000원); 대게 스페셜 (1인) (100,000원); 랍스타 스페셜 (1인) (100,000원); 킹크랩 1kg (변동가격); 대게 1kg (변동가격); 랍스타 1kg (변동가격); 특정식 (45,000원); 장어정식 (35,000원); 태인정식 (32,000원); 장어구이 (40,000원); 세트단품요리 (변동가격); 식사류 (변동가격); 식사류 (변동가격)"
경찰병원,남원추어탕숙회,서울 송파구 중대로9길 28,https://place.map.kakao.com/10185476,"추어탕 (10,000원); 통추어탕 (12,000원); 숙회 (30,000원); 추어만두 (6,000원)"
경찰병원,강남쌀국수 가락점,서울 송파구 송파대로28길 27 송파성원상떼빌 102동 1층 113호,https://place.map.kakao.com/417921973,"소고기쌀국수 (8,900원); 소불고기 쌀국수 (8,900원); 상남쌀국수 (7,900원); 닭고기쌀국수 (8,900원); 불닭쌀국수 (8,900원); 베트남반미 (8,500원); 미니반세오 (4,900원); 분짜 (13,900원); 반세오 (13,900원); 볶음밥매뉴 (9,500원)"
경찰병원,깐부치킨 가락본동점,서울 송파구 송파대로28길 35 송파앤스위트 102~103호,https://place.map.kakao.com/19091083,"빠삭커리네순살치킨 (23,000원); 마늘전기구이 (20,000원); 바삭한식스팩 (23,000원); 후라이드치킨 (20,000원); 후라이드 양념 반반 (21,000원); 크리스피치킨 (22,000원); 크리스피 순살치킨 (22,000원); 스윗 순살치킨 (23,000원); 파닭 순살치킨 (23,000원); 핫 바베큐 로스트 윙봉 (22,000원); 빠삭커리네치킨 (23,000원); 빠삭커리네윙봉 (23,000원); 크리스피 윙봉 (21,000원); 깐부통닭 (19,000원); 전기구이 (18,000원); 숯불 핫 바베큐구이 (21,000원); 후라이드양념치킨 (21,500원); 마늘간장치킨 (22,000원); 핫 바베큐 순살치킨 (23,000원); 마늘간장 순살치킨 (23,000원); 고추간장 순살치킨 (23,000원); 크런치 윙봉 (20,000원); 마늘간장 크런치 윙봉 (22,000원); 로스트 윙봉 (19,000원); 크런치 찰 핫도그 (7,000원); 치즈볼 5ea (8,000원); 생맥주 1000cc¸¸¸¸¸¸¸ (9,000원); 참이슬후레쉬 360ml¸¸¸¸ (5,000원); 처음처럼 360ml¸¸¸¸ (5,000원); 진로이즈백 360ml¸¸¸¸ (5,000원)"
경찰병원,청기와타운 가락점,서울 송파구 송파대로30길 25 1층,https://place.map.kakao.com/77519004,"수원왕갈비(250g) (25,000원); 빗살로스 생/양념(130g) (27,000원); 안창살(150g) (21,000원); LA양념갈비(250g) (23,000원); 육회 (28,000원)"
경찰병원,신의주찹쌀순대국 가락점,서울 송파구 중대로 150,https://place.map.kakao.com/2017715998,"순대국(일반) (10,000원); 순대국(특) (12,000원); 얼큰순대국 (10,000원); 특 얼큰순대국 (12,000원); 뼈해장국 (11,000원); 특 신의주정식 (17,000원); 항정수육 (27,000원); 신의주술국 (20,000원); 맛보기순대 (12,000원); 수육국밥 (12,000원); 특 수육국밥 (14,000원); 신의주정식 (15,000원); 한우소머리국밥 (12,000원); 공기밥 (2,000원); 찹쌀순대 (22,000원); 모듬순대 (22,000원); 칠성사이다 355mL (2,000원)"
경찰병원,카페칠린,서울 송파구 송이로26길 16-1 1층 101호,https://place.map.kakao.com/1344986661,"아인슈페너 (5,500원); 에스프레소 (3,300원); 카페라떼 (4,000원); 로얄밀크티 (5,500원); 레몬티/자몽티 (5,000원); 아메리카노 (3,500원); 숏라떼 (4,000원); 카푸치노 (4,000원); 바닐라빈라떼 (4,500원); 딸기라떼 (5,500원); 스패니시라떼 (5,000원); 민트모히또커피 (6,000원); 애플시나몬 (5,500원); 오미자차 (5,500원); 사과쥬스 (3,000원)"
경찰병원,밀밭,서울 송파구 송파대로28길 27 101동 1층 116~117호,https://place.map.kakao.com/869244875,"손칼국수 (9,000원); 얼큰칼국수 (9,000원); 마제우동 (9,000원); 생등심 돈가스 (10,000원); 냉모밀 (9,000원); 미니돈가스 (5,900원); 공기밥 (1,000원); 손칼국수미니돈가스 (14,000원); 마제우동미니돈가스 (14,000원); 냉모밀미니돈가스 (14,000원); 수제만두튀김2개 (3,900원)"
경찰병원,스타벅스 문정로데오점,서울 송파구 동남로 141,https://place.map.kakao.com/26426474,"피치 요거트 블렌디드 (6,500원); 씨솔트 카라멜 콜드 브루 (6,500원); 제주 탄제린 블렌디드 (8,000원); 자몽 망고 코코 프라푸치노 (7,100원); 더블 머스캣 블렌디드 (6,700원); 바나나 아몬드 오트 프라푸치노 (7,900원); 초코 바나나 아몬드 오트 프라푸치노 (7,900원); 제주 말차 요거트 블렌디드 (6,500원); 스타벅스 망고 라떼 (6,500원); 칩 앤 칩 모카 프라푸치노 (6,700원); 스타벅스 꿀 호떡 크림 프라푸치노 (9,300원); 밀크카라멜 라떼 (5,800원); 아이스 밀크카라멜 라떼 (5,800원); 오늘의 커피 (4,500원); 카푸치노 (5,200원); 카페 라떼 (5,200원); 카페 모카 (5,700원); 카페 아메리카노 (4,700원); 카라멜 마키아또 (6,100원); 화이트 초콜릿 모카 (6,100원); 스타벅스 돌체 라떼 (6,100원); 자바 칩 프라푸치노 (6,500원); 망고 바나나 블렌디드 (6,600원); 아이스 자몽 허니 블랙 티 (5,900원); 자몽 허니 블랙 티 (5,900원); 콜드 브루 (5,100원); 디카페인 카페 아메리카노 (5,000원); 디카페인 카페 라떼 (5,500원); 제주 말차 라떼 (6,100원); 돌체 콜드 브루 (6,000원)"
경찰병원,싸다아구찜탕,서울 송파구 송파대로30길 41-12,https://place.map.kakao.com/135023569,"뼈 아구찜＋날치알주먹밥 (25,000원); 100%순살 아구찜＋날치알주먹밥 (27,000원); 10가지 해물찜＋날치알주먹밥 (30,000원); 해물아구섞어찜＋날치알주먹밥 (42,000원); 고니명란알찜＋날치알주먹밥 (27,000원); 왕문어해물찜＋날치알주먹밥 (31,000원); 꽃게찜（절단꽃게）＋날치알주먹밥 (25,000원); 1인~2인 고니명란알찜 (27,000원); 1인~2인 뼈 아구찜 (25,000원); 아구 대구뽈찜＋날치알주먹밥 (34,000원); 낙지찜＋날치알주먹밥 (35,000원); 대구뽈찜＋날치알주먹밥 (27,000원); 새우찜＋날치알주먹밥 (25,000원); 1인~2인 해물찜 (30,000원); 1인~2인 문어해물찜 (30,000원); 오징어 숙회（다리x） (13,000원); 찐새우 13마리 (14,000원); 문어 숙회 1마리 (18,000원); 날치알주먹밥 (4,000원); 공기밥 (1,000원); 펩시콜라 355ml (2,000원); 칠성사이다 355ml (2,000원); 펩시제로콜라 355ml (2,000원); 칠성제로사이다 355ml (2,000원); 참이슬 후레쉬 (4,000원); 처음처럼 (4,000원); 새로 (4,000원); 카스 (4,000원); 테라 (4,000원)"
경찰병원,호치킨 경찰병원점,서울 송파구 송이로 97 1층 101호,https://place.map.kakao.com/2137457407,"내맘대로 2가지 [뼈] (31,800원); 호차오 (19,500원); 치슐랭 (19,500원); 반반 치면세트 (20,900원); 왕호라이드 치킨 (17,900원); 왕호라이드 양념치킨 (19,500원); 크리스피치킨 (15,900원); 양념치킨 (17,500원); 반반치킨 (17,500원); 로스트치킨 (15,900원); 오리지널 윙봉 (18,900원); 페퍼스넥 (18,900원); 치뱅세트 (31,800원); 치카고세트 (31,800원); 매직핫로스트 (16,900원); 청양바베큐로스트 (17,900원); 치즈찐 (18,500원); 리본패키지（3종세트） (24,900원); 내맘대로 2마리 （뼈） (31,800원); 내맘대로 2마리 （순살） (35,800원); 내맘대로 2가지 [순살] (35,800원); 크리스피 치면세트 (19,900원); 양념 치면세트 (21,500원); 생맥주1000cc (8,000원); 테라（병） (5,000원); 카스（병） (5,000원); 참이슬후레쉬 (4,500원); 참이슬오리지널 (4,500원); 처음처럼 (4,500원); 진로 (4,500원)"
경찰병원,뉴앤류식당,서울 송파구 중대로12길 20 101호,https://place.map.kakao.com/1038590918,"수제치킨까스 (13,000원); 부대찌개 (11,000원); 순두부찌개 (9,000원); 비빔밥 (10,000원); 제육덮밥 (11,000원); 수제돈까스 (13,000원); 김치찌개 (10,000원); 제육비빔밥 (12,000원); 생선까스 (12,000원); 치즈돈까스 (12,000원); 공기밥 (2,000원); 계란후라이추가 (1,000원); 코카콜라355mL (2,000원); 코카콜라제로355mL (2,000원); 스프라이트355mL (2,000원); 닥터페퍼제로355mL (2,000원); 미닛메이드（오렌지） (1,000원); 미닛메이드（사과） (1,000원)"
경찰병원,오늘와인한잔 가락시장역점,서울 송파구 송이로20길 19 1층,https://place.map.kakao.com/1617230501,"하몽&멜론 (8,900원); 감바스 알 아히요 (8,900원); 오늘 스테이크 (12,900원); 쉬림프 로제 파스타 (8,900원); 치킨 누룽지 리조또 (9,900원)"
경찰병원,센베로 가락점,서울 송파구 송파대로28길 27 송파성원쌍떼빌 102동 1층 125호,https://place.map.kakao.com/5804933,메뉴탭 없음
경찰병원,파리바게뜨 가락중앙점,서울 송파구 동남로 202,https://place.map.kakao.com/8124479,"저당 그릭요거트 케이크 (13cm) (24,900원); 통단팥 듬뿍 우유팥빙수 (9,900원); 고구마케이크 (조각) (6,100원); 통곡물 베이글 (3,700원); 촉촉한 고칼슘 우유케익 (2,200원); 아이스 아메리카노 (4,000원); 바질리코타 호밀 샌드위치 (6,700원); 달콤바삭 크룽지 (1,800원); 치킨 디럭스 샌드위치 (6,900원); 한입에 두번 반한 단팥크림빵 (2,100원); 단팥소보루 (2,300원); 고다치즈와 체다치즈를 넣은 롤치즈빵（8개입） (4,600원); 단팥도넛 (2,100원); 프렌치뀐아망 (3,500원); 마늘빵（5개입） (3,200원); 촉촉한 치즈케익 (2,300원); 저당 그릭요거트 미니케이크 (9,900원); 저당 그릭요거트 컵케이크 (5,900원); 쫄깃담백 루스틱 (half) (4,900원); 멀티그레인 호밀빵 (5,900원); 통곡물 깜빠뉴 (5,900원); 크랜베리 호밀깜빠뉴 (half) (5,900원); [파란라벨] 단백질 로만밀 식빵 (4,300원); [파란라벨] 고식이섬유 통밀 식빵 (5,300원); [파란라벨] 홀그레인 오트 식빵 (4,200원); [파란라벨] 고단백 곡물롤 (4,500원); (No 버터, 계란, 우유) 부드러운 모닝롤 (1,100원); (No 버터, 계란, 우유) 부드러운 모닝롤 (4개입) (3,900원); 튜나 호밀샌드위치 (6,700원); 건강한 치킨에그 샌드위치 (7,500원)"
경찰병원,와임커피로스터스,서울 송파구 송이로23길 30-6 1층 101호,https://place.map.kakao.com/26834341,"에스프레소 (3,500원); 에스프레소마끼아또 (4,000원); 아메리카노 (3,500원); 카페라떼 (4,000원); 카푸치노 (4,000원); 플랫화이트 (4,000원); 바닐라라떼 (4,500원); 헤이즐넛라떼 (4,500원); 시나몬라떼 (4,500원); 모카라떼 (4,500원); 카라멜마끼아또 (5,000원); 콜드브루 (4,000원); 콜드브루라떼 (4,500원); 아이스티(복숭아) (3,500원); 핫초코/아이스초코 (4,000원); 고구마라떼 (4,000원); 홍차라떼 (4,000원); 녹차라떼 (4,000원); 한라봉&오미자차 (4,500원); 유자차 (4,500원); 생강차 (5,000원); 레몬차 (5,000원); 플레인요거트스무디 (5,000원); 블루베리요거트스무디 (5,000원); 딸기요거트스무디 (5,000원)"
경찰병원,사제 이자카야,서울 송파구 송이로 98 102호,https://place.map.kakao.com/1712996485,"사시미 모리아와세 (소) (22,000원); 연어 샐러드 (16,000원); 오꼬노미야끼 (12,000원); 간사이 오뎅나베 (19,000원); 쿠로 모듬 덴뿌라 (25,000원)"
경찰병원,일등칼국수,서울 송파구 양재대로62길 14 1층,https://place.map.kakao.com/633605693,"바지락 칼국수 (7,000원); 찰보리 비빔밥 (7,000원); (계절)얼큰이 칼국수 (7,000원); (계절)팥 칼국수 (9,000원); (계절)매생이 칼국수 (8,000원)"
경찰병원,선데이모닝,서울 송파구 오금로36길 69-10 1층,https://place.map.kakao.com/26786087,"아메리카노 (3,000원); 카페라떼(HOT) (3,500원); 초콜릿라떼(HOT) (3,700원); 플레인스무디 (4,500원); 레몬에이드 (4,800원)"
경찰병원,수동상회,서울 송파구 양재대로 932 가락몰 5관 1층,https://place.map.kakao.com/13300110,"*봄특선*도다리+활어 모듬회(1인기준) (45,000원); *봄 특선*주꾸미(숙회/샤브/볶음) (변동가격); 활어+대방어모듬회/1인기준 (45,000원); 활어 모듬회/1인기준 (40,000원); 활어+민어모듬회(여름)/2인기준 (변동가격); 살얼음 물회 (25,000원); 해물 서더리매운탕(2인기준) (30,000원); *특초밥* (25,000원); *꽃게찜/탕* (변동가격); 회덮밥 (15,000원); 생 새우찜/생 새우구이/생 새우튀김 (변동가격); *가을한정* 전어구이/전어무침 (변동가격); 활어모듬회+전어회(2인기준) (80,000원)"
